n,p_value,seed,type
500,0.034,635,off-target
500,0.217,635,target
500,0.441,636,off-target
500,0.832,636,target
500,0.539,637,off-target
500,0.455,637,target
500,0.306,638,off-target
500,0.658,638,target
500,0.042,639,off-target
500,0.124,639,target
500,0.647,640,off-target
500,0.178,640,target
500,0.198,641,off-target
500,0.336,641,target
500,0.941,642,off-target
500,0.769,642,target
500,0.58,643,off-target
500,0.991,643,target
500,0.389,644,off-target
500,0.307,644,target
500,0.464,645,off-target
500,0.316,645,target
500,0.227,646,off-target
500,0.753,646,target
500,0.047,647,off-target
500,0.132,647,target
500,0.213,648,off-target
500,0.175,648,target
500,0.366,649,off-target
500,0.763,649,target
500,0.031,650,off-target
500,0.164,650,target
500,0.423,651,off-target
500,0.751,651,target
500,0.027,652,off-target
500,0.0,652,target
500,0.891,653,off-target
500,0.257,653,target
500,0.651,654,off-target
500,0.553,654,target
500,0.557,655,off-target
500,0.745,655,target
500,0.005,656,off-target
500,0.586,656,target
500,0.341,657,off-target
500,0.548,657,target
500,0.141,658,off-target
500,0.208,658,target
500,0.152,659,off-target
500,0.42,659,target
500,0.665,660,off-target
500,0.388,660,target
500,0.63,661,off-target
500,0.161,661,target
500,0.085,662,off-target
500,0.129,662,target
500,0.764,663,off-target
500,0.79,663,target
500,0.411,664,off-target
500,0.311,664,target
500,0.023,665,off-target
500,0.019,665,target
500,0.182,666,off-target
500,0.212,666,target
500,0.804,667,off-target
500,0.803,667,target
500,0.209,668,off-target
500,0.758,668,target
500,0.757,669,off-target
500,0.68,669,target
500,0.466,670,off-target
500,0.913,670,target
500,0.833,671,off-target
500,0.188,671,target
500,0.031,672,off-target
500,0.409,672,target
500,0.877,673,off-target
500,0.634,673,target
500,0.671,674,off-target
500,0.235,674,target
500,0.914,675,off-target
500,0.3,675,target
500,0.928,676,off-target
500,0.545,676,target
500,0.76,677,off-target
500,0.682,677,target
500,0.683,678,off-target
500,0.085,678,target
500,0.9,679,off-target
500,0.965,679,target
500,0.932,680,off-target
500,0.918,680,target
500,0.53,681,off-target
500,0.942,681,target
500,0.812,682,off-target
500,0.656,682,target
500,0.05,683,off-target
500,0.89,683,target
500,0.913,684,off-target
500,0.558,684,target
500,0.037,685,off-target
500,0.093,685,target
500,0.532,686,off-target
500,0.421,686,target
500,0.545,687,off-target
500,0.991,687,target
500,0.466,688,off-target
500,0.867,688,target
500,0.755,689,off-target
500,0.619,689,target
500,0.196,690,off-target
500,0.678,690,target
500,0.336,691,off-target
500,0.409,691,target
500,0.753,692,off-target
500,0.617,692,target
500,0.74,693,off-target
500,0.864,693,target
500,0.806,694,off-target
500,0.566,694,target
500,0.14,695,off-target
500,0.57,695,target
500,0.293,696,off-target
500,0.933,696,target
500,0.288,697,off-target
500,0.129,697,target
500,0.357,698,off-target
500,0.766,698,target
500,0.25,699,off-target
500,0.69,699,target
500,0.083,700,off-target
500,0.544,700,target
500,0.334,701,off-target
500,0.686,701,target
500,0.312,702,off-target
500,0.643,702,target
500,0.389,703,off-target
500,0.621,703,target
500,0.177,704,off-target
500,0.196,704,target
500,0.748,705,off-target
500,0.857,705,target
500,0.732,706,off-target
500,0.153,706,target
500,0.184,707,off-target
500,0.264,707,target
500,0.031,708,off-target
500,0.451,708,target
500,0.139,709,off-target
500,0.349,709,target
500,0.696,710,off-target
500,0.566,710,target
500,0.328,711,off-target
500,0.004,711,target
500,0.239,712,off-target
500,0.049,712,target
500,0.414,713,off-target
500,0.293,713,target
500,0.465,714,off-target
500,0.103,714,target
500,0.211,715,off-target
500,0.219,715,target
500,0.847,716,off-target
500,0.779,716,target
500,0.656,717,off-target
500,0.158,717,target
500,0.605,718,off-target
500,0.972,718,target
500,0.158,719,off-target
500,0.209,719,target
500,0.1,720,off-target
500,0.293,720,target
500,0.575,721,off-target
500,0.241,721,target
500,0.619,722,off-target
500,0.879,722,target
500,0.549,723,off-target
500,0.833,723,target
500,0.947,724,off-target
500,0.874,724,target
500,0.033,725,off-target
500,0.586,725,target
500,0.421,726,off-target
500,0.978,726,target
500,0.581,727,off-target
500,0.295,727,target
500,0.474,728,off-target
500,0.594,728,target
500,0.482,729,off-target
500,0.231,729,target
500,0.309,730,off-target
500,0.61,730,target
500,0.474,731,off-target
500,0.534,731,target
500,0.279,732,off-target
500,0.702,732,target
500,0.84,733,off-target
500,0.289,733,target
500,0.016,734,off-target
500,0.212,734,target
500,0.158,735,off-target
500,0.381,735,target
500,0.063,736,off-target
500,0.857,736,target
500,0.523,737,off-target
500,0.273,737,target
500,0.585,738,off-target
500,0.305,738,target
500,0.532,739,off-target
500,0.336,739,target
500,0.798,740,off-target
500,0.277,740,target
500,0.778,741,off-target
500,0.681,741,target
500,0.794,742,off-target
500,0.585,742,target
500,0.579,743,off-target
500,0.712,743,target
500,0.038,744,off-target
500,0.38,744,target
500,0.838,745,off-target
500,0.489,745,target
500,0.668,746,off-target
500,0.947,746,target
500,0.55,747,off-target
500,0.682,747,target
500,0.282,748,off-target
500,0.796,748,target
500,0.419,749,off-target
500,0.174,749,target
500,0.533,750,off-target
500,0.429,750,target
500,0.781,751,off-target
500,0.814,751,target
500,0.88,752,off-target
500,0.421,752,target
500,0.088,753,off-target
500,0.128,753,target
500,0.318,754,off-target
500,0.874,754,target
500,0.392,755,off-target
500,0.224,755,target
500,0.589,756,off-target
500,0.733,756,target
500,0.008,757,off-target
500,0.314,757,target
500,0.665,758,off-target
500,0.902,758,target
500,0.808,759,off-target
500,0.223,759,target
500,0.694,760,off-target
500,0.804,760,target
500,0.804,761,off-target
500,0.423,761,target
500,0.989,762,off-target
500,0.266,762,target
500,0.262,763,off-target
500,0.23,763,target
500,0.38,764,off-target
500,0.514,764,target
500,0.597,765,off-target
500,0.282,765,target
500,0.017,766,off-target
500,0.055,766,target
500,0.575,767,off-target
500,0.8,767,target
500,0.796,768,off-target
500,0.47,768,target
500,0.46,769,off-target
500,0.093,769,target
500,0.91,770,off-target
500,0.608,770,target
500,0.179,771,off-target
500,0.207,771,target
500,0.843,772,off-target
500,0.158,772,target
500,0.709,773,off-target
500,0.398,773,target
500,0.476,774,off-target
500,0.12,774,target
500,0.061,775,off-target
500,0.312,775,target
500,0.012,776,off-target
500,0.711,776,target
500,0.468,777,off-target
500,0.472,777,target
500,0.229,778,off-target
500,0.799,778,target
500,0.175,779,off-target
500,0.366,779,target
500,0.399,780,off-target
500,0.203,780,target
500,0.975,781,off-target
500,0.428,781,target
500,0.977,782,off-target
500,0.336,782,target
500,0.96,783,off-target
500,0.689,783,target
500,0.504,784,off-target
500,0.457,784,target
500,0.358,785,off-target
500,0.473,785,target
500,0.954,786,off-target
500,0.88,786,target
500,0.585,787,off-target
500,0.461,787,target
500,0.925,788,off-target
500,0.82,788,target
500,0.168,789,off-target
500,0.45,789,target
500,0.429,790,off-target
500,0.009,790,target
500,0.579,791,off-target
500,0.677,791,target
500,0.938,792,off-target
500,0.598,792,target
500,0.841,793,off-target
500,0.683,793,target
500,0.005,794,off-target
500,0.283,794,target
500,0.507,795,off-target
500,0.243,795,target
500,0.922,796,off-target
500,0.935,796,target
500,0.278,797,off-target
500,0.59,797,target
500,0.606,798,off-target
500,0.486,798,target
500,0.861,799,off-target
500,0.965,799,target
500,0.934,800,off-target
500,0.756,800,target
500,0.394,801,off-target
500,0.882,801,target
500,0.395,802,off-target
500,0.419,802,target
500,0.596,803,off-target
500,0.831,803,target
500,0.477,804,off-target
500,0.657,804,target
500,0.838,805,off-target
500,0.691,805,target
500,0.213,806,off-target
500,0.541,806,target
500,0.407,807,off-target
500,0.644,807,target
500,0.301,808,off-target
500,0.746,808,target
500,0.573,809,off-target
500,0.953,809,target
500,0.007,810,off-target
500,0.215,810,target
500,0.266,811,off-target
500,0.001,811,target
500,0.958,812,off-target
500,0.089,812,target
500,0.004,813,off-target
500,0.635,813,target
500,0.581,814,off-target
500,0.352,814,target
500,0.434,815,off-target
500,0.385,815,target
500,0.162,816,off-target
500,0.89,816,target
500,0.068,817,off-target
500,0.918,817,target
500,0.516,818,off-target
500,0.462,818,target
500,0.809,819,off-target
500,0.682,819,target
500,0.07,820,off-target
500,0.025,820,target
500,0.564,821,off-target
500,0.254,821,target
500,0.677,822,off-target
500,0.946,822,target
500,0.263,823,off-target
500,0.781,823,target
500,0.807,824,off-target
500,0.477,824,target
500,0.256,825,off-target
500,0.695,825,target
500,0.164,826,off-target
500,0.765,826,target
500,0.924,827,off-target
500,0.675,827,target
500,0.737,828,off-target
500,0.172,828,target
500,0.162,829,off-target
500,0.488,829,target
500,0.305,830,off-target
500,0.675,830,target
500,0.987,831,off-target
500,0.897,831,target
500,0.399,832,off-target
500,0.854,832,target
500,0.65,833,off-target
500,0.594,833,target
500,0.008,834,off-target
500,0.336,834,target
500,0.725,835,off-target
500,0.444,835,target
500,0.664,836,off-target
500,0.283,836,target
500,0.182,837,off-target
500,0.015,837,target
500,0.214,838,off-target
500,0.014,838,target
500,0.177,839,off-target
500,0.679,839,target
500,0.167,840,off-target
500,0.673,840,target
500,0.792,841,off-target
500,0.785,841,target
500,0.683,842,off-target
500,0.737,842,target
500,0.579,843,off-target
500,0.643,843,target
500,0.631,844,off-target
500,0.979,844,target
500,0.186,845,off-target
500,0.151,845,target
500,0.09,846,off-target
500,0.163,846,target
500,0.486,847,off-target
500,0.842,847,target
500,0.037,848,off-target
500,0.002,848,target
500,0.951,849,off-target
500,0.95,849,target
500,0.789,850,off-target
500,0.177,850,target
500,0.412,851,off-target
500,0.715,851,target
500,0.629,852,off-target
500,0.247,852,target
500,0.491,853,off-target
500,0.363,853,target
500,0.411,854,off-target
500,0.107,854,target
500,0.471,855,off-target
500,0.528,855,target
500,0.304,856,off-target
500,0.15,856,target
500,0.674,857,off-target
500,0.503,857,target
500,0.457,858,off-target
500,0.096,858,target
500,0.198,859,off-target
500,0.245,859,target
500,0.457,860,off-target
500,0.49,860,target
500,0.448,861,off-target
500,0.224,861,target
500,0.921,862,off-target
500,0.206,862,target
500,0.196,863,off-target
500,0.508,863,target
500,0.759,864,off-target
500,0.399,864,target
500,0.03,865,off-target
500,0.265,865,target
500,0.461,866,off-target
500,0.908,866,target
500,0.364,867,off-target
500,0.966,867,target
500,0.078,868,off-target
500,0.72,868,target
500,0.28,869,off-target
500,0.417,869,target
500,0.38,870,off-target
500,0.812,870,target
500,0.375,871,off-target
500,0.333,871,target
500,0.174,872,off-target
500,0.362,872,target
500,0.711,873,off-target
500,0.79,873,target
500,0.803,874,off-target
500,0.702,874,target
500,0.818,875,off-target
500,0.385,875,target
500,0.71,876,off-target
500,0.682,876,target
500,0.311,877,off-target
500,0.024,877,target
500,0.213,878,off-target
500,0.942,878,target
500,0.231,879,off-target
500,0.182,879,target
500,0.293,880,off-target
500,0.797,880,target
500,0.493,881,off-target
500,0.346,881,target
500,0.587,882,off-target
500,0.297,882,target
500,0.732,883,off-target
500,0.999,883,target
500,0.209,884,off-target
500,0.216,884,target
500,0.903,885,off-target
500,0.082,885,target
500,0.195,886,off-target
500,0.75,886,target
500,0.204,887,off-target
500,0.595,887,target
500,0.515,888,off-target
500,0.629,888,target
500,0.463,889,off-target
500,0.982,889,target
500,0.079,890,off-target
500,0.948,890,target
500,0.209,891,off-target
500,0.638,891,target
500,0.572,892,off-target
500,0.72,892,target
500,0.926,893,off-target
500,0.215,893,target
500,0.503,894,off-target
500,0.998,894,target
500,0.115,895,off-target
500,0.474,895,target
500,0.909,896,off-target
500,0.401,896,target
500,0.132,897,off-target
500,0.637,897,target
500,0.549,898,off-target
500,0.326,898,target
500,0.056,899,off-target
500,0.93,899,target
500,0.948,900,off-target
500,0.064,900,target
500,0.146,901,off-target
500,0.495,901,target
500,0.244,902,off-target
500,0.714,902,target
500,0.434,903,off-target
500,0.324,903,target
500,0.267,904,off-target
500,0.551,904,target
500,0.895,905,off-target
500,0.429,905,target
500,0.558,906,off-target
500,0.906,906,target
500,0.133,907,off-target
500,0.005,907,target
500,0.329,908,off-target
500,0.583,908,target
500,0.01,909,off-target
500,0.162,909,target
500,0.091,910,off-target
500,0.775,910,target
500,0.737,911,off-target
500,0.808,911,target
500,0.871,912,off-target
500,0.435,912,target
500,0.648,913,off-target
500,0.045,913,target
500,0.372,914,off-target
500,0.895,914,target
500,0.155,915,off-target
500,0.475,915,target
500,0.559,916,off-target
500,0.765,916,target
500,0.549,917,off-target
500,0.973,917,target
500,0.64,918,off-target
500,0.619,918,target
500,0.231,919,off-target
500,0.099,919,target
500,0.244,920,off-target
500,0.522,920,target
500,0.218,921,off-target
500,0.65,921,target
500,0.438,922,off-target
500,0.378,922,target
500,0.463,923,off-target
500,0.526,923,target
500,0.349,924,off-target
500,0.96,924,target
500,0.773,925,off-target
500,0.595,925,target
500,0.246,926,off-target
500,0.719,926,target
500,0.877,927,off-target
500,0.495,927,target
500,0.431,928,off-target
500,0.836,928,target
500,0.226,929,off-target
500,0.647,929,target
500,0.55,930,off-target
500,0.144,930,target
500,0.124,931,off-target
500,0.529,931,target
500,0.003,932,off-target
500,0.033,932,target
500,0.678,933,off-target
500,0.97,933,target
500,0.368,934,off-target
500,0.988,934,target
500,0.169,935,off-target
500,0.018,935,target
500,0.043,936,off-target
500,0.506,936,target
500,0.101,937,off-target
500,0.567,937,target
500,0.379,938,off-target
500,0.125,938,target
500,0.832,939,off-target
500,0.075,939,target
500,0.265,940,off-target
500,0.635,940,target
500,0.363,941,off-target
500,0.236,941,target
500,0.115,942,off-target
500,0.22,942,target
500,0.259,943,off-target
500,0.133,943,target
500,0.331,944,off-target
500,0.536,944,target
500,0.202,945,off-target
500,0.139,945,target
500,0.269,946,off-target
500,0.243,946,target
500,0.749,947,off-target
500,0.966,947,target
500,0.456,948,off-target
500,0.525,948,target
500,0.228,949,off-target
500,0.472,949,target
500,0.238,950,off-target
500,0.441,950,target
500,0.633,951,off-target
500,0.196,951,target
500,0.695,952,off-target
500,0.567,952,target
500,0.099,953,off-target
500,0.003,953,target
500,0.189,954,off-target
500,0.032,954,target
500,0.871,955,off-target
500,0.469,955,target
500,0.824,956,off-target
500,0.98,956,target
500,0.418,957,off-target
500,0.923,957,target
500,0.16,958,off-target
500,0.672,958,target
500,0.852,959,off-target
500,0.805,959,target
500,0.103,960,off-target
500,0.717,960,target
500,0.414,961,off-target
500,0.973,961,target
500,0.227,962,off-target
500,0.304,962,target
500,0.604,963,off-target
500,0.603,963,target
500,0.233,964,off-target
500,0.332,964,target
500,0.052,965,off-target
500,0.009,965,target
500,0.805,966,off-target
500,0.455,966,target
500,0.978,967,off-target
500,0.467,967,target
500,0.677,968,off-target
500,0.725,968,target
500,0.317,969,off-target
500,0.44,969,target
500,0.67,970,off-target
500,0.045,970,target
500,0.01,971,off-target
500,0.094,971,target
500,0.858,972,off-target
500,0.688,972,target
500,0.8,973,off-target
500,0.535,973,target
500,0.134,974,off-target
500,0.547,974,target
500,0.881,975,off-target
500,0.981,975,target
500,0.75,976,off-target
500,0.843,976,target
500,0.597,977,off-target
500,0.382,977,target
500,0.484,978,off-target
500,0.758,978,target
500,0.547,979,off-target
500,0.431,979,target
500,0.843,980,off-target
500,0.825,980,target
500,0.946,981,off-target
500,0.975,981,target
500,0.277,982,off-target
500,0.127,982,target
500,0.772,983,off-target
500,0.762,983,target
500,0.234,984,off-target
500,0.138,984,target
500,0.007,985,off-target
500,0.285,985,target
500,0.633,986,off-target
500,0.672,986,target
500,0.248,987,off-target
500,0.831,987,target
500,0.29,988,off-target
500,0.573,988,target
500,0.921,989,off-target
500,0.194,989,target
500,0.236,990,off-target
500,0.689,990,target
500,0.058,991,off-target
500,0.487,991,target
500,0.338,992,off-target
500,0.68,992,target
500,0.682,993,off-target
500,0.108,993,target
500,0.59,994,off-target
500,0.207,994,target
500,0.144,995,off-target
500,0.018,995,target
500,0.334,996,off-target
500,0.485,996,target
500,0.571,997,off-target
500,0.383,997,target
500,0.757,998,off-target
500,0.887,998,target
500,0.379,999,off-target
500,0.141,999,target
